Notes	State	State Code	Year	Year Code	Age Group	Age Group Code	Gender	Gender Code	Cause of death	Cause of death Code	Deaths	Population	Crude Rate
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	16	266305	6.0 (Unreliable)
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	447	266305	167.9
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	15	266305	5.6 (Unreliable)
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	Malignant neoplasm of prostate	C61	58	266305	21.8
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	28	266305	10.5
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	12	266305	4.5 (Unreliable)
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	28	266305	10.5
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	17	266305	6.4 (Unreliable)
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	26	266305	9.8
	Alabama	1	2008	2008	55-64 years	55-64	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	19	266305	7.1 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	19	192543	9.9 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	89	192543	46.2
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	79	192543	41
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	354	192543	183.9
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	132	192543	68.6
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	18	192543	9.3 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	Endometrium - Malignant neoplasms	C54.1	18	192543	9.3 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	17	192543	8.8 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	Malignant neoplasm of ovary	C56	85	192543	44.1
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	22	192543	11.4
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	17	192543	8.8 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	27	192543	14
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	33	192543	17.1
	Alabama	1	2008	2008	65-74 years	65-74	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	16	192543	8.3 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	17	161691	10.5 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	49	161691	30.3
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	22	161691	13.6
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	105	161691	64.9
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	Malignant neoplasm of rectum	C20	11	161691	6.8 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	10	161691	6.2 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	25	161691	15.5
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	71	161691	43.9
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	15	161691	9.3 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	640	161691	395.8
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	28	161691	17.3
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	Malignant neoplasm of prostate	C61	114	161691	70.5
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	34	161691	21
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	30	161691	18.6
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	30	161691	18.6
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	25	161691	15.5
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	33	161691	20.4
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	15	161691	9.3 (Unreliable)
	Alabama	1	2008	2008	65-74 years	65-74	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	22	161691	13.6
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	22	126235	17.4
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	109	126235	86.3
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of rectosigmoid junction	C19	10	126235	7.9 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of rectum	C20	12	126235	9.5 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	21	126235	16.6
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of gallbladder	C23	10	126235	7.9 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	81	126235	64.2
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	306	126235	242.4
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	140	126235	110.9
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	12	126235	9.5 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Endometrium - Malignant neoplasms	C54.1	11	126235	8.7 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	10	126235	7.9 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Malignant neoplasm of ovary	C56	86	126235	68.1
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	26	126235	20.6
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	16	126235	12.7 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	23	126235	18.2
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	43	126235	34.1
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	36	126235	28.5
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	14	126235	11.1 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	14	126235	11.1 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Female	F	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	12	126235	9.5 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	34	83881	40.5
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	37	83881	44.1
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	94	83881	112.1
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	Malignant neoplasm of rectum	C20	23	83881	27.4
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	13	83881	15.5 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	27	83881	32.2
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	78	83881	93
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	13	83881	15.5 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	500	83881	596.1
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	24	83881	28.6
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	Malignant neoplasm of prostate	C61	193	83881	230.1
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	17	83881	20.3 (Unreliable)
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	45	83881	53.6
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	25	83881	29.8
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	47	83881	56
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	42	83881	50.1
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	27	83881	32.2
	Alabama	1	2008	2008	75-84 years	75-84	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	10	83881	11.9 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	25	51183	48.8
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	101	51183	197.3
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	17	51183	33.2 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	64	51183	125
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	124	51183	242.3
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	104	51183	203.2
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	13	51183	25.4 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Female	F	Malignant neoplasm of ovary	C56	30	51183	58.6
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	16	51183	31.3 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	21	51183	41
	Alabama	1	2008	2008	85+ years	85+	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	22	51183	43
	Alabama	1	2008	2008	85+ years	85+	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	11	51183	21.5 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	13	21411	60.7 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	40	21411	186.8
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	13	21411	60.7 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	21	21411	98.1
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	130	21411	607.2
	Alabama	1	2008	2008	85+ years	85+	Male	M	Malignant neoplasm of prostate	C61	142	21411	663.2
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	12	21411	56.0 (Unreliable)
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	23	21411	107.4
	Alabama	1	2008	2008	85+ years	85+	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	18	21411	84.1 (Unreliable)
	Alabama	1	2009	2009	35-44 years	35-44	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	14	319030	4.4 (Unreliable)
	Alabama	1	2009	2009	35-44 years	35-44	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	15	319030	4.7 (Unreliable)
	Alabama	1	2009	2009	35-44 years	35-44	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	39	319030	12.2
	Alabama	1	2009	2009	35-44 years	35-44	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	13	319030	4.1 (Unreliable)
	Alabama	1	2009	2009	35-44 years	35-44	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	22	307619	7.2
	Alabama	1	2009	2009	35-44 years	35-44	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	12	307619	3.9 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	33	355380	9.3
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	20	355380	5.6
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	106	355380	29.8
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	101	355380	28.4
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	18	355380	5.1 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	Malignant neoplasm of ovary	C56	23	355380	6.5
	Alabama	1	2009	2009	45-54 years	45-54	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	14	355380	3.9 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	22	337354	6.5
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	45	337354	13.3
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	21	337354	6.2
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	18	337354	5.3 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	30	337354	8.9
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	173	337354	51.3
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	19	337354	5.6 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	Malignant neoplasm of prostate	C61	16	337354	4.7 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	20	337354	5.9
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	18	337354	5.3 (Unreliable)
	Alabama	1	2009	2009	45-54 years	45-54	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	11	337354	3.3 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	15	298994	5.0 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	56	298994	18.7
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	55	298994	18.4
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	271	298994	90.6
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	13	298994	4.3 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	137	298994	45.8
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	16	298994	5.4 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	Endometrium - Malignant neoplasms	C54.1	16	298994	5.4 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	Malignant neoplasm of ovary	C56	55	298994	18.4
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	14	298994	4.7 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	21	298994	7
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	10	298994	3.3 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	15	298994	5.0 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	15	298994	5.0 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	12	273893	4.4 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	50	273893	18.3
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	22	273893	8
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	77	273893	28.1
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	Malignant neoplasm of rectum	C20	12	273893	4.4 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	27	273893	9.9
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	34	273893	12.4
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	73	273893	26.7
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	22	273893	8
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	509	273893	185.8
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	24	273893	8.8
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	Malignant neoplasm of prostate	C61	45	273893	16.4
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	32	273893	11.7
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	16	273893	5.8 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	39	273893	14.2
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	19	273893	6.9 (Unreliable)
	Alabama	1	2009	2009	55-64 years	55-64	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	15	273893	5.5 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	17	197699	8.6 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	79	197699	40
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	Malignant neoplasm of rectum	C20	13	197699	6.6 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	10	197699	5.1 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	67	197699	33.9
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	412	197699	208.4
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	128	197699	64.7
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	Endometrium - Malignant neoplasms	C54.1	13	197699	6.6 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	15	197699	7.6 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	Malignant neoplasm of ovary	C56	69	197699	34.9
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	19	197699	9.6 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	10	197699	5.1 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	34	197699	17.2
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	27	197699	13.7
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	23	197699	11.6
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	14	197699	7.1 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Female	F	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	10	197699	5.1 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	18	167056	10.8 (Unreliable)
	Alabama	1	2009	2009	65-74 years	65-74	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	49	167056	29.3
